onset	duration	value	response	rt	good	SU	misport_code	misport_port	misport_time	misport_time_error	seq
57.8642	1	10	2	400.9	1	KXMS_13061971	0	0	0	0	2
59.4642	1	10	2	416.9	1	KXMS_13061971	0	0	0	0	3
60.6641	1	10	2	465	1	KXMS_13061971	0	0	0	0	4
61.8474	1	10	2	417.7	1	KXMS_13061971	0	0	0	0	5
63.564	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
65.2806	1	10	2	328.4	1	KXMS_13061971	0	0	0	0	1
67.0472	1	10	2	401.8	1	KXMS_13061971	0	0	0	0	2
68.3971	1	10	2	347.9	1	KXMS_13061971	0	0	0	0	3
69.4804	1	21	2	368.6	1	KXMS_13061971	0	0	0	0	0
70.5637	1	10	2	469.3	1	KXMS_13061971	0	0	0	0	1
71.6136	1	10	2	539.4	1	KXMS_13061971	0	0	0	0	2
73.0969	1	10	2	448.1	1	KXMS_13061971	0	0	0	0	3
74.4135	1	10	-99	-99	1	KXMS_13061971	0	0	0	0	4
76.8134	1	10	2	635.6	1	KXMS_13061971	0	0	0	0	5
78.0467	1	10	2	570.3	1	KXMS_13061971	0	0	0	0	6
79.4466	1	10	2	466.3	1	KXMS_13061971	0	0	0	0	7
81.0799	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
82.7132	1	10	2	367.7	1	KXMS_13061971	0	0	0	0	1
83.9798	1	10	-99	-99	1	KXMS_13061971	0	0	0	0	2
85.613	1	10	2	363.9	1	KXMS_13061971	0	0	0	0	3
86.9296	1	10	2	423.3	1	KXMS_13061971	0	0	0	0	4
88.1463	1	10	2	758.5	1	KXMS_13061971	0	0	0	0	5
89.5129	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
90.8795	1	10	2	457.4	1	KXMS_13061971	0	0	0	0	1
92.2794	1	10	2	433.4	1	KXMS_13061971	0	0	0	0	2
93.5794	1	10	2	381.4	1	KXMS_13061971	0	0	0	0	3
94.7127	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
95.8293	1	10	2	339.5	1	KXMS_13061971	0	0	0	0	1
97.3625	1	10	2	390.3	1	KXMS_13061971	0	0	0	0	2
99.1458	1	10	2	399	1	KXMS_13061971	0	0	0	0	3
100.929	1	10	2	439.8	1	KXMS_13061971	0	0	0	0	4
102.5123	1	10	2	424.5	1	KXMS_13061971	0	0	0	0	5
104.2456	1	10	2	435.1	1	KXMS_13061971	0	0	0	0	6
105.8622	1	10	2	418.5	1	KXMS_13061971	0	0	0	0	7
106.9788	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
108.0954	1	10	2	377.3	1	KXMS_13061971	0	0	0	0	1
109.862	1	10	2	370.7	1	KXMS_13061971	0	0	0	0	2
111.6453	1	10	2	491.4	1	KXMS_13061971	0	0	0	0	3
112.7119	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
113.7785	1	10	2	438.2	1	KXMS_13061971	0	0	0	0	1
114.9618	1	10	2	406.9	1	KXMS_13061971	0	0	0	0	2
116.0117	1	10	2	380.9	1	KXMS_13061971	0	0	0	0	3
117.6117	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
120.1449	1	10	2	407.7	1	KXMS_13061971	0	0	0	0	1
121.2448	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
122.3448	1	10	2	399.8	1	KXMS_13061971	0	0	0	0	1
123.5781	1	10	2	430.5	1	KXMS_13061971	0	0	0	0	2
124.9447	1	10	2	423.9	1	KXMS_13061971	0	0	0	0	3
126.6779	1	10	2	546.7	1	KXMS_13061971	0	0	0	0	4
128.4612	1	10	2	379.4	1	KXMS_13061971	0	0	0	0	5
130.1278	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
131.7944	1	10	2	342.1	1	KXMS_13061971	0	0	0	0	1
133.1943	1	10	2	446.2	1	KXMS_13061971	0	0	0	0	2
134.6109	1	10	2	469.6	1	KXMS_13061971	0	0	0	0	3
136.2609	1	10	2	451.6	1	KXMS_13061971	0	0	0	0	4
137.8775	1	10	2	419	1	KXMS_13061971	0	0	0	0	5
139.5107	1	10	2	353.8	1	KXMS_13061971	0	0	0	0	6
140.7273	1	10	2	401.2	1	KXMS_13061971	0	0	0	0	7
142.4106	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
144.0939	1	10	2	442.6	1	KXMS_13061971	0	0	0	0	1
145.1438	1	10	2	384.7	1	KXMS_13061971	0	0	0	0	2
146.3271	1	10	2	369.3	1	KXMS_13061971	0	0	0	0	3
147.4437	1	10	2	372.7	1	KXMS_13061971	0	0	0	0	4
148.527	1	10	2	393.5	1	KXMS_13061971	0	0	0	0	5
149.777	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
151.0269	1	10	2	325.5	1	KXMS_13061971	0	0	0	0	1
152.7768	1	10	2	399.6	1	KXMS_13061971	0	0	0	0	2
154.0101	1	10	2	590.3	1	KXMS_13061971	0	0	0	0	3
155.7434	1	10	2	441	1	KXMS_13061971	0	0	0	0	4
156.91	1	10	2	394.4	1	KXMS_13061971	0	0	0	0	5
158.0766	1	10	2	395.8	1	KXMS_13061971	0	0	0	0	6
159.3932	1	10	2	407.1	1	KXMS_13061971	0	0	0	0	7
160.5098	1	21	2	346.6	1	KXMS_13061971	0	0	0	0	0
162.2598	1	10	2	404.5	1	KXMS_13061971	0	0	0	0	1
163.1264	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
163.993	1	10	2	495.3	1	KXMS_13061971	0	0	0	0	1
165.7263	1	10	2	410	1	KXMS_13061971	0	0	0	0	2
166.9096	1	10	2	410.7	1	KXMS_13061971	0	0	0	0	3
168.2595	1	10	2	436.8	1	KXMS_13061971	0	0	0	0	4
170.0594	1	10	2	396.9	1	KXMS_13061971	0	0	0	0	5
171.8093	1	10	2	375	1	KXMS_13061971	0	0	0	0	6
173.2593	1	10	2	348.9	1	KXMS_13061971	0	0	0	0	7
174.3592	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
175.4592	1	10	2	197	1	KXMS_13061971	0	0	0	0	1
176.5591	1	10	2	409.1	1	KXMS_13061971	0	0	0	0	2
178.0591	1	10	2	333.1	1	KXMS_13061971	0	0	0	0	3
179.409	1	10	2	359.2	1	KXMS_13061971	0	0	0	0	4
180.5756	1	10	2	360.6	1	KXMS_13061971	0	0	0	0	5
181.7089	1	10	2	363.3	1	KXMS_13061971	0	0	0	0	6
183.2922	1	10	2	460	1	KXMS_13061971	0	0	0	0	7
184.3255	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
185.3588	1	10	2	297.4	1	KXMS_13061971	0	0	0	0	1
187.0754	1	10	2	484.8	1	KXMS_13061971	0	0	0	0	2
188.142	1	10	2	522.2	1	KXMS_13061971	0	0	0	0	3
189.5252	1	10	2	498.9	1	KXMS_13061971	0	0	0	0	4
190.6752	1	10	2	420.9	1	KXMS_13061971	0	0	0	0	5
192.3251	1	10	2	435	1	KXMS_13061971	0	0	0	0	6
194.0751	1	10	2	461	1	KXMS_13061971	0	0	0	0	7
195.2917	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
196.5083	1	10	2	379.8	1	KXMS_13061971	0	0	0	0	1
197.7416	1	10	2	522.5	1	KXMS_13061971	0	0	0	0	2
199.5582	1	10	2	401.8	1	KXMS_13061971	0	0	0	0	3
201.1081	1	10	2	403.9	1	KXMS_13061971	0	0	0	0	4
203.7247	1	10	2	443.3	1	KXMS_13061971	0	0	0	0	5
204.8413	1	10	2	430.7	1	KXMS_13061971	0	0	0	0	6
206.6412	1	10	2	390.8	1	KXMS_13061971	0	0	0	0	7
208.4244	1	10	2	399.6	1	KXMS_13061971	0	0	0	0	8
210.2077	1	10	2	440.3	1	KXMS_13061971	0	0	0	0	9
211.5243	1	10	2	499.7	1	KXMS_13061971	0	0	0	0	10
212.6076	1	10	2	680.4	1	KXMS_13061971	0	0	0	0	11
213.7409	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
214.8742	1	10	2	381.8	1	KXMS_13061971	0	0	0	0	1
216.1908	1	10	2	489.1	1	KXMS_13061971	0	0	0	0	2
217.5574	1	10	2	418.5	1	KXMS_13061971	0	0	0	0	3
218.6407	1	10	2	407.2	1	KXMS_13061971	0	0	0	0	4
220.0573	1	10	2	430.6	1	KXMS_13061971	0	0	0	0	5
221.7572	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
223.4571	1	10	2	374.8	1	KXMS_13061971	0	0	0	0	1
224.8737	1	21	2	398.3	1	KXMS_13061971	0	0	0	0	0
226.2903	1	10	2	469.6	1	KXMS_13061971	0	0	0	0	1
227.507	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
228.7236	1	10	2	372.2	1	KXMS_13061971	0	0	0	0	1
230.4402	1	10	2	463.6	1	KXMS_13061971	0	0	0	0	2
231.8068	1	10	2	537	1	KXMS_13061971	0	0	0	0	3
233.34	1	10	2	379.9	1	KXMS_13061971	0	0	0	0	4
234.8566	1	10	2	399.2	1	KXMS_13061971	0	0	0	0	5
236.4899	1	10	2	413.9	1	KXMS_13061971	0	0	0	0	6
238.0232	1	10	2	448.6	1	KXMS_13061971	0	0	0	0	7
239.4731	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
240.9231	1	10	2	396.6	1	KXMS_13061971	0	0	0	0	1
241.9897	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
243.0563	1	10	2	423.4	1	KXMS_13061971	0	0	0	0	1
244.3396	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
286.2211	1	10	1	474.3	1	KXMS_13061971	0	0	0	0	1
287.2877	1	10	1	399.7	1	KXMS_13061971	0	0	0	0	2
288.871	1	10	1	416.4	1	KXMS_13061971	0	0	0	0	3
290.5709	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
292.2708	1	10	1	376.6	1	KXMS_13061971	0	0	0	0	1
293.8208	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
295.3707	1	10	1	476.6	1	KXMS_13061971	0	0	0	0	1
297.0206	1	10	1	362.7	1	KXMS_13061971	0	0	0	0	2
298.1706	1	10	1	428.7	1	KXMS_13061971	0	0	0	0	3
299.6705	1	10	1	432.9	1	KXMS_13061971	0	0	0	0	4
301.1038	1	10	1	391.5	1	KXMS_13061971	0	0	0	0	5
302.3204	1	10	1	406.9	1	KXMS_13061971	0	0	0	0	6
304.037	1	10	1	482.3	1	KXMS_13061971	0	0	0	0	7
305.437	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
306.8369	1	10	1	354.4	1	KXMS_13061971	0	0	0	0	1
308.1035	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
309.3701	1	10	-99	-99	1	KXMS_13061971	0	0	0	0	1
310.9867	1	10	1	412.5	1	KXMS_13061971	0	0	0	0	2
312.3533	1	10	1	389.9	1	KXMS_13061971	0	0	0	0	3
314.1366	1	10	1	398.6	1	KXMS_13061971	0	0	0	0	4
315.8865	1	10	1	392.7	1	KXMS_13061971	0	0	0	0	5
317.1531	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
318.4197	1	10	1	355.5	1	KXMS_13061971	0	0	0	0	1
319.7863	1	10	1	412.9	1	KXMS_13061971	0	0	0	0	2
320.9529	1	10	1	398.2	1	KXMS_13061971	0	0	0	0	3
322.0529	1	10	1	434.2	1	KXMS_13061971	0	0	0	0	4
323.4528	1	10	1	410.3	1	KXMS_13061971	0	0	0	0	5
325.1861	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
326.9194	1	10	-99	-99	1	KXMS_13061971	0	0	0	0	1
328.6526	1	10	1	618.5	1	KXMS_13061971	0	0	0	0	2
331.9858	1	10	1	661.3	1	KXMS_13061971	0	0	0	0	3
333.0524	1	10	1	442.6	1	KXMS_13061971	0	0	0	0	4
334.669	1	10	1	538	1	KXMS_13061971	0	0	0	0	5
335.8356	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
337.0023	1	10	1	364.8	1	KXMS_13061971	0	0	0	0	1
338.6855	1	10	1	377.5	1	KXMS_13061971	0	0	0	0	2
340.0021	1	10	1	452.9	1	KXMS_13061971	0	0	0	0	3
341.6354	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
343.2687	1	10	1	402.3	1	KXMS_13061971	0	0	0	0	1
344.4686	1	10	1	738.4	1	KXMS_13061971	0	0	0	0	2
345.7352	1	10	1	447.8	1	KXMS_13061971	0	0	0	0	3
347.4351	1	10	1	411.9	1	KXMS_13061971	0	0	0	0	4
348.5518	1	10	1	399.2	1	KXMS_13061971	0	0	0	0	5
350.2684	1	10	1	394.5	1	KXMS_13061971	0	0	0	0	6
351.8183	1	10	1	412.7	1	KXMS_13061971	0	0	0	0	7
353.4182	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
355.0182	1	10	1	524.7	1	KXMS_13061971	0	0	0	0	1
356.1014	1	10	1	753.5	1	KXMS_13061971	0	0	0	0	2
357.6847	1	10	1	418.2	1	KXMS_13061971	0	0	0	0	3
359.418	1	10	1	364.9	1	KXMS_13061971	0	0	0	0	4
361.2179	1	10	1	405	1	KXMS_13061971	0	0	0	0	5
362.9345	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
364.6511	1	10	1	363.7	1	KXMS_13061971	0	0	0	0	1
366.051	1	10	1	451.8	1	KXMS_13061971	0	0	0	0	2
367.8343	1	10	1	460.5	1	KXMS_13061971	0	0	0	0	3
369.5175	1	10	1	409.3	1	KXMS_13061971	0	0	0	0	4
370.7341	1	10	1	632.7	1	KXMS_13061971	0	0	0	0	5
372.3507	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
373.9673	1	10	1	471.5	1	KXMS_13061971	0	0	0	0	1
375.4006	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
378.3338	1	10	1	440.9	1	KXMS_13061971	0	0	0	0	1
379.3838	1	10	1	526.9	1	KXMS_13061971	0	0	0	0	2
380.4337	1	10	1	405	1	KXMS_13061971	0	0	0	0	3
381.9003	1	10	1	426.4	1	KXMS_13061971	0	0	0	0	4
383.117	1	10	1	409.7	1	KXMS_13061971	0	0	0	0	5
384.9002	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
386.6835	1	10	1	379.2	1	KXMS_13061971	0	0	0	0	1
388.2167	1	21	1	382	1	KXMS_13061971	0	0	0	0	0
389.75	1	10	1	512.6	1	KXMS_13061971	0	0	0	0	1
391.2833	1	10	1	627.3	1	KXMS_13061971	0	0	0	0	2
392.4499	1	10	1	548.7	1	KXMS_13061971	0	0	0	0	3
394.0665	1	10	1	532.1	1	KXMS_13061971	0	0	0	0	4
395.2998	1	10	1	450.8	1	KXMS_13061971	0	0	0	0	5
396.6497	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
397.9997	1	10	1	438.9	1	KXMS_13061971	0	0	0	0	1
399.7496	1	10	1	401	1	KXMS_13061971	0	0	0	0	2
401.4662	1	10	1	428.4	1	KXMS_13061971	0	0	0	0	3
403.1161	1	10	1	330.4	1	KXMS_13061971	0	0	0	0	4
404.266	1	10	1	348.5	1	KXMS_13061971	0	0	0	0	5
405.5493	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
406.8326	1	10	1	389.9	1	KXMS_13061971	0	0	0	0	1
408.4492	1	10	1	421.3	1	KXMS_13061971	0	0	0	0	2
410.0491	1	10	1	389.4	1	KXMS_13061971	0	0	0	0	3
411.5824	1	10	1	408.1	1	KXMS_13061971	0	0	0	0	4
412.8157	1	10	1	438.8	1	KXMS_13061971	0	0	0	0	5
414.4489	1	10	1	357.5	1	KXMS_13061971	0	0	0	0	6
415.9822	1	10	1	360.2	1	KXMS_13061971	0	0	0	0	7
417.7988	1	21	1	399.6	1	KXMS_13061971	0	0	0	0	0
419.6154	1	10	1	647.1	1	KXMS_13061971	0	0	0	0	1
421.132	1	10	1	458.4	1	KXMS_13061971	0	0	0	0	2
423.9485	1	10	1	425.9	1	KXMS_13061971	0	0	0	0	3
425.3318	1	10	1	546.6	1	KXMS_13061971	0	0	0	0	4
426.9984	1	10	1	512	1	KXMS_13061971	0	0	0	0	5
428.5983	1	10	1	480	1	KXMS_13061971	0	0	0	0	6
430.3483	1	10	1	490	1	KXMS_13061971	0	0	0	0	7
431.9649	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
433.5814	1	10	1	376.9	1	KXMS_13061971	0	0	0	0	1
435.3814	1	10	1	384.9	1	KXMS_13061971	0	0	0	0	2
436.498	1	10	1	628.3	1	KXMS_13061971	0	0	0	0	3
437.8146	1	10	1	623.6	1	KXMS_13061971	0	0	0	0	4
439.2646	1	10	1	517.7	1	KXMS_13061971	0	0	0	0	5
440.8978	1	21	1	436.5	1	KXMS_13061971	0	0	0	0	0
442.5311	1	10	1	579.2	1	KXMS_13061971	0	0	0	0	1
444.231	1	10	1	319.2	1	KXMS_13061971	0	0	0	0	2
445.4143	1	10	1	383.9	1	KXMS_13061971	0	0	0	0	3
446.7309	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
448.0475	1	10	1	342.7	1	KXMS_13061971	0	0	0	0	1
449.4308	1	10	1	319.4	1	KXMS_13061971	0	0	0	0	2
450.4807	1	10	1	485.5	1	KXMS_13061971	0	0	0	0	3
452.1973	1	10	1	560.9	1	KXMS_13061971	0	0	0	0	4
453.8139	1	10	1	480.3	1	KXMS_13061971	0	0	0	0	5
455.3139	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
456.8138	1	10	1	536.3	1	KXMS_13061971	0	0	0	0	1
458.3471	1	10	1	443	1	KXMS_13061971	0	0	0	0	2
459.5303	1	10	1	459.9	1	KXMS_13061971	0	0	0	0	3
461.0969	1	10	1	365.2	1	KXMS_13061971	0	0	0	0	4
462.4302	1	10	1	407.9	1	KXMS_13061971	0	0	0	0	5
463.7968	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
465.1634	1	10	1	426.7	1	KXMS_13061971	0	0	0	0	1
466.2967	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
468.3966	1	10	1	473.5	1	KXMS_13061971	0	0	0	0	1
469.2466	1	10	1	455.5	1	KXMS_13061971	0	0	0	0	2
470.5799	1	10	1	546.2	1	KXMS_13061971	0	0	0	0	3
471.7298	1	10	1	484.2	1	KXMS_13061971	0	0	0	0	4
473.4964	1	10	1	477.6	1	KXMS_13061971	0	0	0	0	5
474.6464	1	10	1	639.6	1	KXMS_13061971	0	0	0	0	6
476.3629	1	10	1	555.1	1	KXMS_13061971	0	0	0	0	7
477.5796	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
478.7962	1	10	1	505.8	1	KXMS_13061971	0	0	0	0	1
479.8628	1	10	1	607.2	1	KXMS_13061971	0	0	0	0	2
480.9961	1	10	1	417.9	1	KXMS_13061971	0	0	0	0	3
482.3794	1	10	1	410.6	1	KXMS_13061971	0	0	0	0	4
483.646	1	10	1	456	1	KXMS_13061971	0	0	0	0	5
485.2959	1	10	1	582.1	1	KXMS_13061971	0	0	0	0	6
486.5792	1	10	1	482.7	1	KXMS_13061971	0	0	0	0	7
488.1791	1	21	-99	-99	1	KXMS_13061971	0	0	0	0	0
489.779	1	10	1	354.9	1	KXMS_13061971	0	0	0	0	1
491.5956	1	10	1	346.3	1	KXMS_13061971	0	0	0	0	2
492.9456	1	10	1	500.3	1	KXMS_13061971	0	0	0	0	3
494.0955	1	10	1	470.4	1	KXMS_13061971	0	0	0	0	4
495.7121	1	10	1	341.8	1	KXMS_13061971	0	0	0	0	5
497.2454	1	10	1	344.4	1	KXMS_13061971	0	0	0	0	6
498.7453	1	10	1	396.5	1	KXMS_13061971	0	0	0	0	7
499.9953	1	21	1	410.5	1	KXMS_13061971	0	0	0	0	0
501.2452	1	10	1	600	1	KXMS_13061971	0	0	0	0	1
502.4285	1	10	1	600	1	KXMS_13061971	0	0	0	0	2
503.4785	1	10	1	399.3	1	KXMS_13061971	0	0	0	0	3
505.0284	1	10	-99	-99	1	KXMS_13061971	0	0	0	0	4
506.695	1	10	-99	-99	1	KXMS_13061971	0	0	0	0	5
507.8949	1	10	1	430.9	1	KXMS_13061971	0	0	0	0	6
34.4818	1	10	2	578.1	1	MAAO_15081988	0	0	0	0	1
35.3151	1	10	2	551.4	1	MAAO_15081988	0	0	0	0	2
36.8317	1	10	2	314.7	1	MAAO_15081988	0	0	0	0	3
37.915	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
38.9983	1	10	2	340.1	1	MAAO_15081988	0	0	0	0	1
40.2149	1	10	2	323.5	1	MAAO_15081988	0	0	0	0	2
41.9148	1	10	2	335.6	1	MAAO_15081988	0	0	0	0	3
43.4814	1	10	2	401	1	MAAO_15081988	0	0	0	0	4
45.2314	1	10	2	315	1	MAAO_15081988	0	0	0	0	5
46.548	1	10	2	326.4	1	MAAO_15081988	0	0	0	0	6
48.1812	1	10	2	293.2	1	MAAO_15081988	0	0	0	0	7
49.2978	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
50.4144	1	10	2	379.9	1	MAAO_15081988	0	0	0	0	1
51.7811	1	10	2	293.3	1	MAAO_15081988	0	0	0	0	2
53.2644	1	10	2	313.9	1	MAAO_15081988	0	0	0	0	3
54.5643	1	10	2	342	1	MAAO_15081988	0	0	0	0	4
56.1809	1	10	2	309.5	1	MAAO_15081988	0	0	0	0	5
57.4642	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
58.7474	1	10	2	286.9	1	MAAO_15081988	0	0	0	0	1
60.464	1	10	-99	-99	1	MAAO_15081988	0	0	0	0	2
61.714	1	10	2	552.3	1	MAAO_15081988	0	0	0	0	3
63.3139	1	10	2	344.4	1	MAAO_15081988	0	0	0	0	4
64.7138	1	10	2	400.4	1	MAAO_15081988	0	0	0	0	5
65.9471	1	10	2	575.1	1	MAAO_15081988	0	0	0	0	6
67.2471	1	10	2	459.1	1	MAAO_15081988	0	0	0	0	7
68.347	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
69.447	1	10	2	515.2	1	MAAO_15081988	0	0	0	0	1
70.5803	1	10	2	565.9	1	MAAO_15081988	0	0	0	0	2
72.1135	1	10	2	328.7	1	MAAO_15081988	0	0	0	0	3
73.4634	1	10	2	482.8	1	MAAO_15081988	0	0	0	0	4
76.9133	1	10	2	376.9	1	MAAO_15081988	0	0	0	0	5
78.1132	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
79.3132	1	10	2	408.9	1	MAAO_15081988	0	0	0	0	1
80.7632	1	10	2	350.9	1	MAAO_15081988	0	0	0	0	2
82.4298	1	10	2	332.3	1	MAAO_15081988	0	0	0	0	3
83.8964	1	10	2	337.7	1	MAAO_15081988	0	0	0	0	4
85.6963	1	10	2	473.8	1	MAAO_15081988	0	0	0	0	5
87.1962	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
88.6962	1	10	2	449.9	1	MAAO_15081988	0	0	0	0	1
89.9461	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
91.1961	1	10	2	350	1	MAAO_15081988	0	0	0	0	1
92.2293	1	10	2	388.7	1	MAAO_15081988	0	0	0	0	2
93.3626	1	10	2	359.4	1	MAAO_15081988	0	0	0	0	3
94.6126	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
95.8625	1	10	2	403.5	1	MAAO_15081988	0	0	0	0	1
96.9458	1	10	2	376.2	1	MAAO_15081988	0	0	0	0	2
98.4957	1	10	2	474.3	1	MAAO_15081988	0	0	0	0	3
99.8457	1	10	2	388.3	1	MAAO_15081988	0	0	0	0	4
101.5456	1	10	2	384.4	1	MAAO_15081988	0	0	0	0	5
103.2622	1	10	2	395.8	1	MAAO_15081988	0	0	0	0	6
104.3288	1	10	2	497.2	1	MAAO_15081988	0	0	0	0	7
106.0121	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
107.6953	1	10	2	426.7	1	MAAO_15081988	0	0	0	0	1
108.8786	1	10	2	491.3	1	MAAO_15081988	0	0	0	0	2
109.9619	1	10	2	384	1	MAAO_15081988	0	0	0	0	3
111.5618	1	10	2	336.1	1	MAAO_15081988	0	0	0	0	4
112.6951	1	10	2	434.8	1	MAAO_15081988	0	0	0	0	5
114.1617	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
115.6283	1	10	2	397.6	1	MAAO_15081988	0	0	0	0	1
117.3283	1	10	2	361.6	1	MAAO_15081988	0	0	0	0	2
120.5115	1	10	2	362.4	1	MAAO_15081988	0	0	0	0	3
121.7614	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
123.0114	1	10	2	294.4	1	MAAO_15081988	0	0	0	0	1
124.5613	1	10	2	312.5	1	MAAO_15081988	0	0	0	0	2
126.1612	1	10	2	312.6	1	MAAO_15081988	0	0	0	0	3
127.4278	1	10	2	454	1	MAAO_15081988	0	0	0	0	4
129.1278	1	10	2	514	1	MAAO_15081988	0	0	0	0	5
130.4444	1	10	2	397.4	1	MAAO_15081988	0	0	0	0	6
131.811	1	10	2	614.8	1	MAAO_15081988	0	0	0	0	7
132.9109	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
134.0109	1	10	2	334.8	1	MAAO_15081988	0	0	0	0	1
135.7775	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
137.5441	1	10	2	353.6	1	MAAO_15081988	0	0	0	0	1
139.3773	1	10	2	408.4	1	MAAO_15081988	0	0	0	0	2
141.1772	1	10	2	336.5	1	MAAO_15081988	0	0	0	0	3
142.6272	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
144.0771	1	10	2	300.5	1	MAAO_15081988	0	0	0	0	1
145.5604	1	10	2	305.3	1	MAAO_15081988	0	0	0	0	2
147.227	1	10	2	334.6	1	MAAO_15081988	0	0	0	0	3
149.0102	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
150.7935	1	10	2	336.1	1	MAAO_15081988	0	0	0	0	1
152.0601	1	10	2	333.5	1	MAAO_15081988	0	0	0	0	2
153.3267	1	10	2	538.9	1	MAAO_15081988	0	0	0	0	3
154.8433	1	10	2	302.3	1	MAAO_15081988	0	0	0	0	4
156.3766	1	10	2	417	1	MAAO_15081988	0	0	0	0	5
157.9765	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
159.5764	1	10	2	305.2	1	MAAO_15081988	0	0	0	0	1
160.7931	1	10	2	336.4	1	MAAO_15081988	0	0	0	0	2
162.0597	1	10	2	301.8	1	MAAO_15081988	0	0	0	0	3
163.7096	1	10	2	315.9	1	MAAO_15081988	0	0	0	0	4
166.2095	1	10	2	488	1	MAAO_15081988	0	0	0	0	5
167.3594	1	10	2	426.1	1	MAAO_15081988	0	0	0	0	6
168.9427	1	10	2	314.8	1	MAAO_15081988	0	0	0	0	7
170.4927	1	10	2	316.7	1	MAAO_15081988	0	0	0	0	8
171.7759	1	10	2	313.5	1	MAAO_15081988	0	0	0	0	9
173.2259	1	10	2	335.5	1	MAAO_15081988	0	0	0	0	10
174.4925	1	10	2	316.9	1	MAAO_15081988	0	0	0	0	11
175.8591	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
177.2257	1	10	2	335.7	1	MAAO_15081988	0	0	0	0	1
178.9256	1	10	2	267.8	1	MAAO_15081988	0	0	0	0	2
180.7422	1	10	2	323.2	1	MAAO_15081988	0	0	0	0	3
182.4755	1	10	2	285.8	1	MAAO_15081988	0	0	0	0	4
183.5754	1	10	2	354	1	MAAO_15081988	0	0	0	0	5
185.392	1	10	2	345.3	1	MAAO_15081988	0	0	0	0	6
186.592	1	10	2	409.4	1	MAAO_15081988	0	0	0	0	7
188.0419	1	21	-99	-99	1	MAAO_15081988	0	0	0	0	0
189.4918	1	10	2	325.5	1	MAAO_15081988	0	0	0	0	1
